;title;genre;movieId;imdbId;year
511;Program, The ;Action|Drama;511;107889;1993
512;Robert A. Heinlein's The Puppet Masters ;Horror|Sci-Fi;512;111003;1994
513;Radioland Murders ;Comedy|Mystery|Romance;513;110939;1994
514;Ref, The ;Comedy;514;110955;1994
515;Remains of the Day, The ;Drama;515;107943;1993
516;Renaissance Man ;Comedy|Drama|War;516;110971;1994
517;Rising Sun ;Action|Drama|Mystery;517;107969;1993
518;Road to Wellville, The ;Comedy;518;111001;1994
519;Robocop 3 ;Sci-Fi|Thriller;519;107978;1993
520;Robin Hood: Men in Tights ;Comedy;520;107977;1993
521;Romeo Is Bleeding ;Crime|Thriller;521;107983;1993
522;Romper Stomper ;Action|Drama;522;105275;1992
523;Ruby in Paradise ;Drama;523;108000;1993
524;Rudy ;Drama;524;108002;1993
525;Saint of Fort Washington, The ;Drama;525;108026;1993
526;Savage Nights (Nuits fauves, Les) ;Drama;526;105032;1992
527;Schindler's List ;Drama|War;527;108052;1993
528;Scout, The ;Drama;528;111094;1994
529;Searching for Bobby Fischer ;Drama;529;108065;1993
530;Second Best ;Drama;530;111102;1994
531;Secret Garden, The ;Children's|Drama;531;108071;1993
532;Serial Mom ;Comedy|Crime|Horror;532;111127;1994
533;Shadow, The ;Action;533;111143;1994
534;Shadowlands ;Drama|Romance;534;108101;1993
535;Short Cuts ;Drama;535;108122;1993
536;Simple Twist of Fate, A ;Drama;536;111194;1994
537;Sirens ;Comedy|Drama;537;111201;1994
538;Six Degrees of Separation ;Drama;538;108149;1993
539;Sleepless in Seattle ;Comedy|Romance;539;108160;1993
540;Sliver ;Thriller;540;108162;1993
541;Blade Runner ;Film-Noir|Sci-Fi;541;83658;1982
542;Son in Law ;Comedy;542;108186;1993
543;So I Married an Axe Murderer ;Comedy|Romance|Thriller;543;108174;1993
544;Striking Distance ;Action;544;108238;1993
545;Harlem ;Drama;545;89256;1993
546;Super Mario Bros. ;Action|Adventure|Children's|Sci-Fi;546;108255;1993
547;Surviving the Game ;Action|Adventure|Thriller;547;111323;1994
548;Terminal Velocity ;Action;548;111400;1994
549;Thirty-Two Short Films About Glenn Gould ;Documentary;549;108328;1993
550;Threesome ;Comedy|Romance;550;111418;1994
551;Nightmare Before Christmas, The ;Children's|Comedy|Musical;551;107688;1993
552;Three Musketeers, The ;Action|Adventure|Comedy;552;108333;1993
553;Tombstone ;Western;553;108358;1993
554;Trial by Jury ;Thriller;554;111488;1994
555;True Romance ;Action|Crime|Romance;555;108399;1993
556;War Room, The ;Documentary;556;108515;1993
557;Mamma Roma ;Drama;557;0;1962
558;Pagemaster, The ;Action|Adventure|Animation|Children's|Fantasy;558;110763;1994
559;Paris, France ;Comedy;559;107779;1993
560;Beans of Egypt, Maine, The ;Drama;560;109226;1994
561;Killer (Bulletproof Heart) ;Thriller;561;110259;1994
562;Welcome to the Dollhouse ;Comedy|Drama;562;114906;1995
563;Germinal ;Drama;563;107002;1993
564;Chasers ;Comedy;564;109403;1994
565;Cronos ;Horror;565;104029;1992
566;Naked in New York ;Comedy|Romance;566;110623;1994
567;Kika ;Drama;567;107315;1993
568;Bhaji on the Beach ;Comedy|Drama;568;106408;1993
569;Little Big League ;Children's|Comedy;569;110363;1994
570;Slingshot, The (Kådisbellan ) ;Comedy|Drama;570;107349;1993
571;Wedding Gift, The ;Drama;571;111709;1994
572;Foreign Student ;Drama;572;109828;1994
573;Ciao, Professore! (Io speriamo che me la cavo ) ;Drama;573;107225;1993
574;Spanking the Monkey ;Comedy|Drama;574;111252;1994
575;Little Rascals, The ;Children's|Comedy;575;110366;1994
576;Fausto ;Comedy;576;106878;1993
577;Andre ;Adventure|Children's;577;109120;1994
578;Hour of the Pig, The ;Drama|Mystery;578;0;1993
579;Scorta, La ;Thriller;579;108059;1993
580;Princess Caraboo ;Drama;580;110892;1994
581;Celluloid Closet, The ;Documentary;581;112651;1995
582;Metisse (Café au Lait) ;Comedy;582;107642;1993
583;Dear Diary (Caro Diario) ;Comedy|Drama;583;109382;1994
584;I Don't Want to Talk About It (De eso no se habla) ;Drama;584;106678;1993
585;Brady Bunch Movie, The ;Comedy;585;112572;1995
586;Home Alone ;Children's|Comedy;586;99785;1990
587;Ghost ;Comedy|Romance|Thriller;587;99653;1990
588;Aladdin ;Animation|Children's|Comedy|Musical;588;103639;1992
589;Terminator 2: Judgment Day ;Action|Sci-Fi|Thriller;589;103064;1991
590;Dances with Wolves ;Adventure|Drama|Western;590;99348;1990
591;Tough and Deadly ;Action|Drama|Thriller;591;114706;1995
592;Batman ;Action|Adventure|Crime|Drama;592;96895;1989
593;Silence of the Lambs, The ;Drama|Thriller;593;102926;1991
594;Snow White and the Seven Dwarfs ;Animation|Children's|Musical;594;29583;1937
595;Beauty and the Beast ;Animation|Children's|Musical;595;101414;1991
596;Pinocchio ;Animation|Children's;596;32910;1940
597;Pretty Woman ;Comedy|Romance;597;100405;1990
598;Window to Paris ;Comedy;598;110719;1994
599;Wild Bunch, The ;Western;599;65214;1969
600;Love and a .45 ;Thriller;600;110395;1994
601;Wooden Man's Bride, The (Wu Kui) ;Drama;601;111752;1994
602;Great Day in Harlem, A ;Documentary;602;109934;1994
603;Bye Bye, Love ;Comedy;603;112606;1995
604;Criminals ;Documentary;604;115978;1996
605;One Fine Day ;Drama|Romance;605;117247;1996
606;Candyman: Farewell to the Flesh ;Horror;606;112625;1995
607;Century ;Drama;607;106537;1993
608;Fargo ;Crime|Drama|Thriller;608;116282;1996
609;Homeward Bound II: Lost in San Francisco ;Adventure|Children's;609;116552;1996
610;Heavy Metal ;Action|Adventure|Animation|Horror|Sci-Fi;610;82509;1981
611;Hellraiser: Bloodline ;Action|Horror|Sci-Fi;611;116514;1996
612;Pallbearer, The ;Comedy;612;117283;1996
613;Jane Eyre ;Drama|Romance;613;116684;1996
614;Loaded ;Drama|Thriller;614;110374;1994
615;Bread and Chocolate (Pane e cioccolata) ;Drama;615;70506;1973
616;Aristocats, The ;Animation|Children's;616;65421;1970
617;Flower of My Secret, The (La Flor de Mi Secreto) ;Drama;617;113083;1995
618;Two Much ;Comedy|Romance;618;118001;1996
619;Ed ;Comedy;619;116165;1996
620;Scream of Stone (Schrei aus Stein) ;Drama;620;102855;1991
621;My Favorite Season ;Drama;621;107471;1993
623;Modern Affair, A ;Romance;623;113839;1995
624;Condition Red ;Action|Drama|Thriller;624;112712;1995
625;Asfour Stah ;Drama;625;90665;1990
626;Thin Line Between Love and Hate, A ;Comedy;626;117891;1996
627;Last Supper, The ;Drama|Thriller;627;113613;1995
628;Primal Fear ;Drama|Thriller;628;117381;1996
629;Rude ;Drama;629;114305;1995
630;Carried Away ;Drama|Romance;630;115837;1996
631;All Dogs Go to Heaven 2 ;Animation|Children's|Musical;631;115509;1996
632;Land and Freedom (Tierra y libertad) ;War;632;114671;1995
633;Denise Calls Up ;Comedy;633;112844;1995
634;Theodore Rex ;Comedy;634;114658;1995
635;Family Thing, A ;Comedy|Drama;635;116275;1996
636;Frisk ;Drama;636;113122;1995
637;Sgt. Bilko ;Comedy;637;117608;1996
638;Jack and Sarah ;Romance;638;113448;1995
639;Girl 6 ;Comedy;639;116414;1996
640;Diabolique ;Drama|Thriller;640;116095;1996
641;Little Indian, Big City (Un indien dans la ville) ;Comedy;641;111543;1994
642;Roula ;Drama;642;117517;1995
643;Peanuts - Die Bank zahlt alles ;Comedy;643;117312;1996
644;Happy Weekend ;Comedy;644;116485;1996
645;Nelly & Monsieur Arnaud ;Drama;645;113947;1995
647;Courage Under Fire ;Drama|War;647;115956;1996
648;Mission: Impossible ;Action|Adventure|Mystery;648;117060;1996
649;Cold Fever (Á köldum klaka) ;Comedy|Drama;649;109028;1994
650;Moll Flanders ;Drama;650;117071;1996
651;Superweib, Das ;Comedy;651;117788;1996
652;301, 302 ;Mystery;652;112257;1995
653;Dragonheart ;Action|Adventure|Fantasy;653;116136;1996
654;Und keiner weint mir nach ;Drama|Romance;654;118026;1996
655;Mutters Courage ;Comedy;655;117117;1995
656;Eddie ;Comedy;656;116168;1996
657;Yankee Zulu ;Comedy|Drama;657;111787;1994
658;Billy's Holiday ;Drama;658;112509;1995
659;Purple Noon ;Crime|Thriller;659;54189;1960
660;August ;Drama;660;115591;1996
661;James and the Giant Peach ;Animation|Children's|Musical;661;116683;1996
662;Fear ;Thriller;662;116287;1996
663;Kids in the Hall: Brain Candy ;Comedy;663;116768;1996
664;Faithful ;Comedy;664;116269;1996
665;Underground ;War;665;114787;1995
666;All Things Fair ;Drama;666;113720;1996
667;Bloodsport 2 ;Action;667;112536;1995
668;Pather Panchali ;Drama;668;48473;1955
669;Aparajito ;Drama;669;0;1956
670;World of Apu, The (Apur Sansar) ;Drama;670;52572;1959
671;Mystery Science Theater 3000: The Movie ;Comedy|Sci-Fi;671;117128;1996
672;Tarantella ;Drama;672;114616;1995
673;Space Jam ;Adventure|Animation|Children's|Comedy|Fantasy;673;117705;1996
674;Barbarella ;Adventure|Sci-Fi;674;62711;1968
675;Hostile Intentions ;Action|Drama|Thriller;675;110061;1994
676;They Bite ;Drama;676;140614;1996
678;Some Folks Call It a Sling Blade ;Drama|Thriller;678;108181;1993
679;Run of the Country, The ;Drama;679;114307;1995
680;Alphaville ;Sci-Fi;680;58898;1965
681;Clean Slate (Coup de Torchon) ;Crime;681;82206;1981
682;Tigrero: A Film That Was Never Made ;Documentary|Drama;682;111430;1994
683;Eye of Vichy, The (Oeil de Vichy, L') ;Documentary;683;107727;1993
684;Windows ;Drama;684;81759;1980
685;It's My Party ;Drama;685;113443;1995
687;Country Life ;Drama|Romance;687;109491;1994
688;Operation Dumbo Drop ;Action|Adventure|Comedy|War;688;114048;1995
690;Promise, The (Versprechen, Das) ;Romance;690;111613;1994
691;Mrs. Winterbourne ;Comedy|Romance;691;117104;1996
692;Solo ;Action|Sci-Fi|Thriller;692;117688;1996
693;Under the Domin Tree (Etz Hadomim Tafus) ;Drama;693;109751;1994
694;Substitute, The ;Action;694;117774;1996
695;True Crime ;Mystery|Thriller;695;114736;1995
696;Butterfly Kiss ;Thriller;696;112604;1995
697;Feeling Minnesota ;Drama|Romance;697;116289;1996
698;Delta of Venus ;Drama;698;109593;1994
699;To Cross the Rubicon ;Drama;699;103095;1991
700;Angus ;Comedy;700;112368;1995
701;Daens ;Drama;701;104046;1992
702;Faces ;Drama;702;62952;1968
703;Boys ;Drama;703;115742;1996
704;Quest, The ;Action|Adventure;704;117420;1996
705;Cosi ;Comedy;705;115951;1996
706;Sunset Park ;Drama;706;117784;1996
707;Mulholland Falls ;Crime|Film-Noir|Thriller;707;117107;1996
708;Truth About Cats & Dogs, The ;Comedy|Romance;708;117979;1996
709;Oliver & Company ;Animation|Children's;709;95776;1988
710;Celtic Pride ;Comedy;710;115851;1996
711;Flipper ;Adventure|Children's;711;116322;1996
712;Captives ;Drama;712;109374;1994
713;Of Love and Shadows ;Drama;713;110712;1994
714;Dead Man ;Western;714;112817;1995
715;Horseman on the Roof, The (Hussard sur le toit, Le) ;Drama;715;113362;1995
716;Switchblade Sisters ;Crime;716;73778;1975
717;Mouth to Mouth (Boca a boca) ;Comedy;717;112546;1995
718;Visitors, The (Les Visiteurs) ;Comedy|Sci-Fi;718;108500;1993
719;Multiplicity ;Comedy;719;117108;1996
720;Wallace & Gromit: The Best of Aardman Animation ;Animation;720;118114;1996
721;Halfmoon (Paul Bowles - Halbmond) ;Drama;721;114103;1995
722;Haunted World of Edward D. Wood Jr., The ;Documentary;722;113270;1995
723;Two Friends ;Drama;723;92123;1986
724;Craft, The ;Drama|Horror;724;115963;1996
725;Great White Hype, The ;Comedy;725;116448;1996
726;Last Dance ;Drama;726;116827;1996
727;War Stories ;Documentary;727;114894;1995
728;Cold Comfort Farm ;Comedy;728;112701;1995
729;Institute Benjamenta, or This Dream People Call Human Life ;Drama;729;113429;1995
730;Low Life, The ;Drama;730;125877;1994
731;Heaven's Prisoners ;Mystery|Thriller;731;116508;1996
732;Original Gangstas ;Crime;732;117260;1996
733;Rock, The ;Action|Adventure|Thriller;733;117500;1996
734;Getting Away With Murder ;Comedy;734;116405;1996
735;Cemetery Man (Dellamorte Dellamore) ;Comedy|Horror;735;109592;1994
736;Twister ;Action|Adventure|Romance|Thriller;736;117998;1996
737;Barb Wire ;Action|Sci-Fi;737;115624;1996
738;Garcu, Le ;Drama;738;113145;1995
739;Honigmond ;Comedy;739;116559;1996
741;Ghost in the Shell (Kokaku kidotai) ;Animation|Sci-Fi;741;113568;1995
742;Thinner ;Horror|Thriller;742;117894;1996
743;Spy Hard ;Comedy;743;117723;1996
744;Brothers in Trouble ;Drama;744;112586;1995
745;Close Shave, A ;Animation|Comedy|Thriller;745;112691;1995
746;Force of Evil ;Film-Noir;746;40366;1948
747;Stupids, The ;Comedy;747;117768;1996
748;Arrival, The ;Action|Sci-Fi|Thriller;748;115571;1996
749;Man from Down Under, The ;Drama;749;31612;1943
750;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ;Sci-Fi|War;750;57012;1963
751;Careful ;Comedy;751;103926;1992
752;Vermont Is For Lovers ;Comedy|Romance;752;105737;1992
753;Month by the Lake, A ;Comedy|Drama;753;113849;1995
754;Gold Diggers: The Secret of Bear Mountain ;Adventure|Children's;754;113188;1995
755;Kim ;Children's|Drama;755;42644;1950
756;Carmen Miranda: Bananas Is My Business ;Documentary;756;109381;1994
757;Ashes of Time ;Drama;757;109688;1994
758;Jar, The (Khomreh) ;Drama;758;104606;1992
759;Maya Lin: A Strong Clear Vision ;Documentary;759;110480;1994
760;Stalingrad ;War;760;108211;1993
761;Phantom, The ;Adventure;761;117331;1996
762;Striptease ;Comedy|Crime;762;117765;1996
763;Last of the High Kings, The (a.k.a. Summer Fling) ;Drama;763;116833;1996
764;Heavy ;Drama|Romance;764;113280;1995
765;Jack ;Comedy|Drama;765;116669;1996
766;I Shot Andy Warhol ;Drama;766;116594;1996
767;Grass Harp, The ;Drama;767;113211;1995
768;Someone Else's America ;Drama;768;114494;1995
769;Marlene Dietrich: Shadow and Light ;Documentary;769;116992;1996
770;Costa Brava ;Drama;770;38426;1946
771;Vie est belle, La (Life is Rosey) ;Comedy|Drama;771;94265;1987
772;Quartier Mozart ;Comedy;772;105201;1992
773;Touki Bouki (Journey of the Hyena) ;Drama;773;70820;1973
774;Wend Kuuni (God's Gift) ;Drama;774;84898;1982
775;Spirits of the Dead (Tre Passi nel Delirio) ;Horror;775;63715;1968
776;Babyfever ;Comedy|Drama;776;109191;1994
777;Pharaoh's Army ;War;777;114122;1995
778;Trainspotting ;Drama;778;117951;1996
779;'Til There Was You ;Drama|Romance;779;118523;1997
780;Independence Day (ID4) ;Action|Sci-Fi|War;780;116629;1996
781;Stealing Beauty ;Drama;781;117737;1996
782;Fan, The ;Thriller;782;116277;1996
783;Hunchback of Notre Dame, The ;Animation|Children's|Musical;783;116583;1996
784;Cable Guy, The ;Comedy;784;115798;1996
785;Kingpin ;Comedy;785;116778;1996
786;Eraser ;Action|Thriller;786;116213;1996
787;Gate of Heavenly Peace, The ;Documentary;787;113147;1995
788;Nutty Professor, The ;Comedy|Fantasy|Romance|Sci-Fi;788;117218;1996
789;I, Worst of All (Yo, la peor de todas) ;Drama;789;100990;1990
790;An Unforgettable Summer ;Drama;790;111546;1994
791;Last Klezmer: Leopold Kozlowski, His Life and Music, The ;Documentary;791;113610;1995
792;Hungarian Fairy Tale, A ;Fantasy;792;93199;1987
793;My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) ;Drama;793;106810;1993
794;Midnight Dancers (Sibak) ;Comedy|Drama;794;111180;1994
795;Somebody to Love ;Drama;795;111237;1994
796;Very Natural Thing, A ;Drama;796;72362;1974
797;Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) ;Comedy;797;103207;1991
798;Daylight ;Action|Adventure|Thriller;798;116040;1996
799;Frighteners, The ;Comedy|Horror;799;116365;1996
800;Lone Star ;Drama|Mystery;800;116905;1996
801;Harriet the Spy ;Children's|Comedy;801;116493;1996
802;Phenomenon ;Drama|Romance;802;117333;1996
803;Walking and Talking ;Romance;803;118113;1996
804;She's the One ;Comedy|Romance;804;117628;1996
805;Time to Kill, A ;Drama;805;117913;1996
806;American Buffalo ;Drama;806;115530;1996
807;Rendezvous in Paris (Rendez-vous de Paris, Les) ;Comedy|Romance;807;114266;1995
808;Alaska ;Adventure|Children's;808;115493;1996
809;Fled ;Action|Adventure;809;116320;1996
810;Kazaam ;Children's|Comedy|Fantasy;810;116756;1996
811;Bewegte Mann, Der ;Comedy;811;0;1994
812;Magic Hunter ;Drama;812;109356;1994
813;Larger Than Life ;Comedy;813;116823;1996
814;Boy Called Hate, A ;Drama;814;112568;1995
815;Power 98 ;Action|Mystery|Thriller;815;114170;1995
816;Two Deaths ;Drama;816;117999;1995
818;Very Brady Sequel, A ;Comedy;818;118073;1996
819;Stefano Quantestorie ;Comedy|Drama;819;108220;1993
820;Death in the Garden (Mort en ce jardin, La) ;Drama;820;49521;1956
821;Crude Oasis, The ;Romance;821;112746;1995
822;Hedd Wyn ;Drama;822;104403;1992
823;Collectionneuse, La ;Drama;823;61495;1967
824;Kaspar Hauser ;Drama;824;110246;1993
825;Echte Kerle ;Comedy|Romance;825;116164;1996
826;Diebinnen ;Drama;826;112865;1995
827;Convent, The (Convento, O) ;Drama;827;112716;1995
828;Adventures of Pinocchio, The ;Adventure|Children's;828;115472;1996
829;Joe's Apartment ;Comedy|Musical;829;116707;1996
830;First Wives Club, The ;Comedy;830;116313;1996
831;Stonewall ;Drama;831;114550;1995
832;Ransom ;Drama|Thriller;832;117438;1996
833;High School High ;Comedy;833;116531;1996
834;Phat Beach ;Comedy;834;117332;1996
835;Foxfire ;Drama;835;116353;1996
836;Chain Reaction ;Action|Adventure|Thriller;836;115857;1996
837;Matilda ;Children's|Comedy;837;117008;1996
838;Emma ;Comedy|Drama|Romance;838;116191;1996
839;Crow: City of Angels, The ;Action|Thriller;839;115986;1996
840;House Arrest ;Comedy;840;116571;1996
841;Eyes Without a Face ;Horror;841;53459;1959
842;Tales from the Crypt Presents: Bordello of Blood ;Horror;842;117826;1996
843;Lotto Land ;Drama;843;113695;1995
844;Story of Xinghua, The ;Drama;844;108227;1993
845;Day the Sun Turned Cold, The (Tianguo niezi) ;Drama;845;111424;1994
846;Flirt ;Drama;846;113080;1995
847;Big Squeeze, The ;Comedy|Drama;847;115680;1996
848;Spitfire Grill, The ;Drama;848;117718;1996
849;Escape from L.A. ;Action|Adventure|Sci-Fi|Thriller;849;116225;1996
850;Cyclo ;Crime|Drama;850;112767;1995
851;Basquiat ;Drama;851;115632;1996
852;Tin Cup ;Comedy|Romance;852;117918;1996
853;Dingo ;Drama;853;104109;1992
854;Ballad of Narayama, The (Narayama Bushiko) ;Drama;854;51980;1958
855;Every Other Weekend ;Drama;855;100840;1990
856;Mille bolle blu ;Comedy;856;107575;1993
857;Crows and Sparrows ;Drama;857;42054;1949
858;Godfather, The ;Action|Crime|Drama;858;68646;1972
859;Hippie Revolution, The ;Documentary;859;116536;1996
860;Maybe, Maybe Not (Bewegte Mann, Der) ;Comedy;860;109255;1994
861;Supercop ;Action|Thriller;861;104558;1992
862;Manny & Lo ;Drama;862;116985;1996
863;Celestial Clockwork ;Comedy;863;0;1994
864;Wife, The ;Comedy|Drama;864;114936;1995
865;Small Faces ;Drama;865;114474;1995
866;Bound ;Crime|Drama|Romance|Thriller;866;115736;1996
867;Carpool ;Comedy|Crime;867;115836;1996
868;Death in Brunswick ;Comedy;868;101692;1991
869;Kansas City ;Crime;869;116745;1996
870;Gone Fishin' ;Comedy;870;119214;1997
871;Lover's Knot ;Comedy;871;116934;1996
872;Aiqing wansui ;Drama;872;109066;1994
873;Shadow of Angels (Schatten der Engel) ;Drama;873;75169;1976
874;Killer: A Journal of Murder ;Crime|Drama;874;113542;1995
875;Nothing to Lose ;Drama;875;110693;1994
876;Police Story 4: Project S (Chao ji ji hua) ;Action;876;106544;1993
877;Girls Town ;Drama;877;116418;1996
878;Bye-Bye ;Drama;878;112607;1995
